"gameId","school","conference","homeAway","opponent","opponentConference","points","totalYards","netPassingYards","completionAttempts","passingTds","yardsPerPass","passesIntercepted","interceptionYards","interceptionTds","rushingAttempts","rushingYards","rushTds","yardsPerRushAttempt","firstDowns","thirdDownEff","fourthDownEff","puntReturns","puntReturnYards","puntReturnTds","kickReturnYards","kickReturnTds","kickReturns","kickingPoints","fumblesRecovered","fumblesLost","totalFumbles","tackles","tacklesForLoss","sacks","qbHurries","interceptions","passesDeflected","turnovers","defensiveTds","totalPenaltiesYards","possessionTime","pointsAllowed","totalYardsAllowed","netPassingYardsAllowed","completionAttemptsAllowed","passingTdsAllowed","yardsPerPassAllowed","passesInterceptedAllowed","interceptionYardsAllowed","interceptionTdsAllowed","rushingAttemptsAllowed","rushingYardsAllowed","rushTdsAllowed","yardsPerRushAttemptAllowed","firstDownsAllowed","thirdDownEffAllowed","fourthDownEffAllowed","puntReturnsAllowed","puntReturnYardsAllowed","puntReturnTdsAllowed","kickReturnYardsAllowed","kickReturnTdsAllowed","kickReturnsAllowed","kickingPointsAllowed","fumblesRecoveredAllowed","fumblesLostAllowed","totalFumblesAllowed","tacklesAllowed","tacklesForLossAllowed","sacksAllowed","qbHurriesAllowed","interceptionsAllowed","passesDeflectedAllowed","turnoversAllowed","defensiveTdsAllowed","totalPenaltiesYardsAllowed","possessionTimeAllowed","rowId","season","seasonType","week","startDate","homeTeam","homeConference","homeScore","awayTeam","awayConference","awayScore","provider","spread","formattedSpread","spreadOpen","overUnder","overUnderOpen","homeMoneyline","awayMoneyline","completionPercent","penaltyYards","penaltyYardsOpp","cbsRank","cbsRankOpp","cbsConfRank","cbsConfRankOpp"
401524001,"San Diego State","Mountain West","home","UCLA","Pac-12",10,"259","196","20-38","1","5.2",NA,NA,NA,"33","63","0","1.9","17","5-17","0-1","2","15","0","41","0","2","4","2","0","0","36","5","2","3","3","2","3","0","4-40","34:55",35,"550","296","18-29","3","10.2","3","3","0","39","254","2","6.5","26","5-11","1-1","3","15","0","23","0","1","5","0","2","2","48","10","3","3","0","4","2","0","7-89","25:05",364,2023,"regular",2,"2023-09-09T23:30:00.000Z","San Diego State","Mountain West",10,"UCLA","Pac-12",35,"Bovada","13.5","UCLA -13.5","13.0","49.0","49.0",400,-575,0.526315789473684,40,89,93,23,79.2459016393443,39.4761904761905
401520200,"Charlotte","American Athletic","away","Maryland","Big Ten",20,"314","189","13-20","1","9.5","2","16","1","34","125","1","3.7","16","2-10","1-1","1","5","0","24","0","1","2","0","1","1","43","4","0","0","1","1","2","1","6-40","30:17",38,"530","287","25-36","1","8.0","1","19","0","35","243","3","6.9","25","7-15","1-1","3","13","0","8","0","2","12","1","0","2","37","6","3","0","2","2","2","0","4-50","29:43",377,2023,"regular",2,"2023-09-09T23:30:00.000Z","Maryland","Big Ten",38,"Charlotte","American Athletic",20,"Bovada","-24.5","Maryland -24.5","-24.5","50.0","50.5",-3500,1100,0.65,40,50,126,38,91.1971830985916,53.1315789473684
401520200,"Maryland","Big Ten","home","Charlotte","American Athletic",38,"530","287","25-36","1","8.0","1","19","0","35","243","3","6.9","25","7-15","1-1","3","13","0","8","0","2","12","1","0","2","37","6","3","0","2","2","2","0","4-50","29:43",20,"314","189","13-20","1","9.5","2","16","1","34","125","1","3.7","16","2-10","1-1","1","5","0","24","0","1","2","0","1","1","43","4","0","0","1","1","2","1","6-40","30:17",378,2023,"regular",2,"2023-09-09T23:30:00.000Z","Maryland","Big Ten",38,"Charlotte","American Athletic",20,"Bovada","-24.5","Maryland -24.5","-24.5","50.0","50.5",-3500,1100,0.694444444444444,50,40,38,126,53.1315789473684,91.1971830985916
401520210,"Temple","American Athletic","away","Rutgers","Big Ten",7,"298","230","20-47","1","4.9",NA,NA,NA,"24","68","0","2.8","20","5-16","2-4",NA,NA,NA,NA,NA,NA,"1","1","0","2","24","7","1","1","2","5","2","0","7-51","25:01",36,"452","198","10-21","1","9.4","2","39","0","52","254","3","4.9","20","8-15","0-0",NA,NA,NA,NA,NA,NA,"12","0","1","1","16","2","1","6","0","13","1","0","5-56","34:59",379,2023,"regular",2,"2023-09-09T23:30:00.000Z","Rutgers","Big Ten",36,"Temple","American Athletic",7,"Bovada","-7.5","Rutgers -7.5","-10.0","43.5","46.5",-400,300,0.425531914893617,51,56,127,43,91.1971830985916,53.1315789473684
401520210,"Rutgers","Big Ten","home","Temple","American Athletic",36,"452","198","10-21","1","9.4","2","39","0","52","254","3","4.9","20","8-15","0-0",NA,NA,NA,NA,NA,NA,"12","0","1","1","16","2","1","6","0","13","1","0","5-56","34:59",7,"298","230","20-47","1","4.9",NA,NA,NA,"24","68","0","2.8","20","5-16","2-4",NA,NA,NA,NA,NA,NA,"1","1","0","2","24","7","1","1","2","5","2","0","7-51","25:01",380,2023,"regular",2,"2023-09-09T23:30:00.000Z","Rutgers","Big Ten",36,"Temple","American Athletic",7,"Bovada","-7.5","Rutgers -7.5","-10.0","43.5","46.5",-400,300,0.476190476190476,56,51,43,127,53.1315789473684,91.1971830985916
401520217,"Washington State","Pac-12","home","Wisconsin","Big Ten",31,"333","247","22-34","2","7.3",NA,NA,NA,"34","86","1","2.5","19","7-15","1-1",NA,NA,NA,"33","0","2","7","3","0","0","38","5","3","3","0","5","0","0","8-52","30:28",22,"368","277","25-40","1","6.9",NA,NA,NA,"29","91","1","3.1","20","6-14","0-1","2","23","0","31","0","1","10","0","3","3","40","9","4","5","0","4","3","0","4-30","29:32",385,2023,"regular",2,"2023-09-09T23:30:00.000Z","Washington State","Pac-12",31,"Wisconsin","Big Ten",22,"Bovada","5.5","Wisconsin -5.5","4.5","57.5","55.0",155,-180,0.647058823529412,52,30,29,36,39.4761904761905,53.1315789473684
401520217,"Wisconsin","Big Ten","away","Washington State","Pac-12",22,"368","277","25-40","1","6.9",NA,NA,NA,"29","91","1","3.1","20","6-14","0-1","2","23","0","31","0","1","10","0","3","3","40","9","4","5","0","4","3","0","4-30","29:32",31,"333","247","22-34","2","7.3",NA,NA,NA,"34","86","1","2.5","19","7-15","1-1",NA,NA,NA,"33","0","2","7","3","0","0","38","5","3","3","0","5","0","0","8-52","30:28",386,2023,"regular",2,"2023-09-09T23:30:00.000Z","Washington State","Pac-12",31,"Wisconsin","Big Ten",22,"Bovada","5.5","Wisconsin -5.5","4.5","57.5","55.0",155,-180,0.625,30,52,36,29,53.1315789473684,39.4761904761905
401520188,"Colorado","Pac-12","home","Nebraska","Big Ten",36,"454","396","32-44","2","9.0","1","4","0","33","58","2","1.8","23","9-18","0-1","2","11","0",NA,NA,NA,"12","3","1","1","39","6","2","3","0","3","1","0","9-80","30:19",14,"341","119","11-22","1","5.4",NA,NA,NA,"41","222","1","5.4","15","4-13","0-2",NA,NA,NA,"23","0","1","2","1","3","4","57","11","8","4","1","2","4","0","6-40","29:41",387,2023,"regular",2,"2023-09-09T16:00:00.000Z","Colorado","Pac-12",36,"Nebraska","Big Ten",14,"Bovada","-3.0","Colorado -3.0","-2.5","56.5","58.5",-150,130,0.727272727272727,80,40,54,63,39.4761904761905,53.1315789473684
401520188,"Nebraska","Big Ten","away","Colorado","Pac-12",14,"341","119","11-22","1","5.4",NA,NA,NA,"41","222","1","5.4","15","4-13","0-2",NA,NA,NA,"23","0","1","2","1","3","4","57","11","8","4","1","2","4","0","6-40","29:41",36,"454","396","32-44","2","9.0","1","4","0","33","58","2","1.8","23","9-18","0-1","2","11","0",NA,NA,NA,"12","3","1","1","39","6","2","3","0","3","1","0","9-80","30:19",388,2023,"regular",2,"2023-09-09T16:00:00.000Z","Colorado","Pac-12",36,"Nebraska","Big Ten",14,"Bovada","-3.0","Colorado -3.0","-2.5","56.5","58.5",-150,130,0.5,40,80,63,54,53.1315789473684,39.4761904761905
401520207,"UTEP","Conference USA","away","Northwestern","Big Ten",7,"319","215","19-30","1","7.2",NA,NA,NA,"35","104","0","3.0","18","3-12","2-4","1","5","0","83","0","4","1","0","0",NA,"43","5","2","0","3","4","3","0","6-42","31:21",38,"391","207","13-20","2","10.4","3","28","0","39","184","3","4.7","17","6-11","0-0",NA,NA,NA,"18","0","1","8","0","0",NA,"48","9","4","2","0","3","0","0","4-33","28:39",389,2023,"regular",2,"2023-09-09T19:30:00.000Z","Northwestern","Big Ten",38,"UTEP","Conference USA",7,"Bovada","-1.0","Northwestern -1.0","0.0","39.5","37.5",-115,-105,0.633333333333333,42,33,119,91,97.8181818181818,53.1315789473684
401520207,"Northwestern","Big Ten","home","UTEP","Conference USA",38,"391","207","13-20","2","10.4","3","28","0","39","184","3","4.7","17","6-11","0-0",NA,NA,NA,"18","0","1","8","0","0",NA,"48","9","4","2","0","3","0","0","4-33","28:39",7,"319","215","19-30","1","7.2",NA,NA,NA,"35","104","0","3.0","18","3-12","2-4","1","5","0","83","0","4","1","0","0",NA,"43","5","2","0","3","4","3","0","6-42","31:21",390,2023,"regular",2,"2023-09-09T19:30:00.000Z","Northwestern","Big Ten",38,"UTEP","Conference USA",7,"Bovada","-1.0","Northwestern -1.0","0.0","39.5","37.5",-115,-105,0.65,33,42,91,119,53.1315789473684,97.8181818181818
401539994,"North Carolina Central","MEAC","away","North Carolina A&T","CAA",30,"345","127","15-23","0","5.5",NA,NA,NA,"40","218","4","5.5","20","7-14","0-0","1","-4","0","49","0","3","6","1","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"4-30","36:00",16,"207","51","7-16","0","3.2",NA,NA,NA,"30","156","1","5.2","12","2-10","0-1",NA,NA,NA,"119","0","5","4","0","1","1",NA,NA,NA,NA,"0",NA,"1",NA,"8-85","24:00",409,2023,"regular",2,"2023-09-09T23:00:00.000Z","North Carolina A&T","CAA",16,"North Carolina Central","MEAC",30,"Bovada","-6.5","North Carolina A&T -6.5","-6.5","57.5","57.5",-260,215,0.652173913043478,30,85,NA,NA,NA,NA
401539994,"North Carolina A&T","CAA","home","North Carolina Central","MEAC",16,"207","51","7-16","0","3.2",NA,NA,NA,"30","156","1","5.2","12","2-10","0-1",NA,NA,NA,"119","0","5","4","0","1","1",NA,NA,NA,NA,"0",NA,"1",NA,"8-85","24:00",30,"345","127","15-23","0","5.5",NA,NA,NA,"40","218","4","5.5","20","7-14","0-0","1","-4","0","49","0","3","6","1","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"4-30","36:00",410,2023,"regular",2,"2023-09-09T23:00:00.000Z","North Carolina A&T","CAA",16,"North Carolina Central","MEAC",30,"Bovada","-6.5","North Carolina A&T -6.5","-6.5","57.5","57.5",-260,215,0.4375,85,30,NA,NA,NA,NA
401531411,"Marshall","Sun Belt","away","East Carolina","American Athletic",31,"392","261","17-29","1","9.0","2","2","0","38","131","3","3.4","21","6-15","1-3","1","2","0","32","0","2","7","0","1","2","35","9","3","1","0","2","1","0","4-39","30:05",13,"269","123","13-31","1","4.0",NA,NA,NA,"38","146","0","3.8","13","5-17","2-4","2","8","0","47","0","2","7","1","0","0","28","10","0","0","2","4","2","0","11-112","29:55",427,2023,"regular",2,"2023-09-09T20:00:00.000Z","East Carolina","American Athletic",13,"Marshall","Sun Belt",31,"Bovada","3.0","Marshall -3.0","0.0","43.5","46.5",-105,-115,0.586206896551724,39,112,68,116,80.2816901408451,91.1971830985916
401531411,"East Carolina","American Athletic","home","Marshall","Sun Belt",13,"269","123","13-31","1","4.0",NA,NA,NA,"38","146","0","3.8","13","5-17","2-4","2","8","0","47","0","2","7","1","0","0","28","10","0","0","2","4","2","0","11-112","29:55",31,"392","261","17-29","1","9.0","2","2","0","38","131","3","3.4","21","6-15","1-3","1","2","0","32","0","2","7","0","1","2","35","9","3","1","0","2","1","0","4-39","30:05",428,2023,"regular",2,"2023-09-09T20:00:00.000Z","East Carolina","American Athletic",13,"Marshall","Sun Belt",31,"Bovada","3.0","Marshall -3.0","0.0","43.5","46.5",-105,-115,0.419354838709677,112,39,116,68,91.1971830985916,80.2816901408451
401531427,"Arkansas State","Sun Belt","home","Memphis","American Athletic",3,"230","166","22-41","0","4.0",NA,NA,NA,"30","64","0","2.1","18","3-14","1-3","2","18","0","76","0","4","3","0","2","2","41","8","2","1","2","1","4","0","3-40","24:28",37,"389","239","21-29","2","8.2","2","36","1","41","150","2","3.7","18","5-16","3-3","1","-1","0","25","0","2","7","2","0","0","42","9","3","1","0","7","0","1","3-40","35:28",431,2023,"regular",2,"2023-09-09T23:00:00.000Z","Arkansas State","Sun Belt",3,"Memphis","American Athletic",37,"Bovada","21.0","Memphis -21.0","21.5","57.5","58.5",800,-1600,0.536585365853659,40,40,113,44,80.2816901408451,91.1971830985916
401531427,"Memphis","American Athletic","away","Arkansas State","Sun Belt",37,"389","239","21-29","2","8.2","2","36","1","41","150","2","3.7","18","5-16","3-3","1","-1","0","25","0","2","7","2","0","0","42","9","3","1","0","7","0","1","3-40","35:28",3,"230","166","22-41","0","4.0",NA,NA,NA,"30","64","0","2.1","18","3-14","1-3","2","18","0","76","0","4","3","0","2","2","41","8","2","1","2","1","4","0","3-40","24:28",432,2023,"regular",2,"2023-09-09T23:00:00.000Z","Arkansas State","Sun Belt",3,"Memphis","American Athletic",37,"Bovada","21.0","Memphis -21.0","21.5","57.5","58.5",800,-1600,0.724137931034483,40,40,44,113,91.1971830985916,80.2816901408451
401520189,"North Texas","American Athletic","away","Florida International","Conference USA",39,"548","301","21-35","3","8.6","2","0","0","47","247","2","5.3","26","5-14","2-4","1","0","0","148","0","7","9","1","1","2",NA,NA,NA,NA,"2",NA,"3",NA,"3-35","32:16",46,"514","291","20-32","1","9.1","2","40","1","35","223","4","6.4","21","3-12","3-3",NA,NA,NA,"17","0","1","8","1","1","2",NA,NA,NA,NA,"2",NA,"3",NA,"6-55","27:44",437,2023,"regular",2,"2023-09-09T22:30:00.000Z","Florida International","Conference USA",46,"North Texas","American Athletic",39,"Bovada","10.5","North Texas -10.5","14.0","51.5","53.5",410,-585,0.6,35,55,106,114,91.1971830985916,97.8181818181818
401520189,"Florida International","Conference USA","home","North Texas","American Athletic",46,"514","291","20-32","1","9.1","2","40","1","35","223","4","6.4","21","3-12","3-3",NA,NA,NA,"17","0","1","8","1","1","2",NA,NA,NA,NA,"2",NA,"3",NA,"6-55","27:44",39,"548","301","21-35","3","8.6","2","0","0","47","247","2","5.3","26","5-14","2-4","1","0","0","148","0","7","9","1","1","2",NA,NA,NA,NA,"2",NA,"3",NA,"3-35","32:16",438,2023,"regular",2,"2023-09-09T22:30:00.000Z","Florida International","Conference USA",46,"North Texas","American Athletic",39,"Bovada","10.5","North Texas -10.5","14.0","51.5","53.5",410,-585,0.625,55,35,114,106,97.8181818181818,91.1971830985916
401524003,"USC","Pac-12","home","Stanford","Pac-12",56,"573","393","30-36","3","10.9","1","39","0","28","180","4","6.4","27","4-9","0-0","5","97","1",NA,NA,NA,"8","2","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"8-85","27:52",10,"349","140","10-25","0","5.6",NA,NA,NA,"41","209","1","5.1","20","4-13","0-1",NA,NA,NA,"57","0","3","4","1","2","4",NA,NA,NA,NA,"1",NA,"3",NA,"5-40","32:08",441,2023,"regular",2,"2023-09-10T02:30:00.000Z","USC","Pac-12",56,"Stanford","Pac-12",10,"Bovada","-28.5","USC -28.5","-30.0","70.0","71.0",-10000,1600,0.833333333333333,85,40,18,96,39.4761904761905,39.4761904761905
401524003,"Stanford","Pac-12","away","USC","Pac-12",10,"349","140","10-25","0","5.6",NA,NA,NA,"41","209","1","5.1","20","4-13","0-1",NA,NA,NA,"57","0","3","4","1","2","4",NA,NA,NA,NA,"1",NA,"3",NA,"5-40","32:08",56,"573","393","30-36","3","10.9","1","39","0","28","180","4","6.4","27","4-9","0-0","5","97","1",NA,NA,NA,"8","2","0","0",NA,NA,NA,NA,"0",NA,"0",NA,"8-85","27:52",442,2023,"regular",2,"2023-09-10T02:30:00.000Z","USC","Pac-12",56,"Stanford","Pac-12",10,"Bovada","-28.5","USC -28.5","-30.0","70.0","71.0",-10000,1600,0.4,40,85,96,18,39.4761904761905,39.4761904761905
401531378,"UAB","American Athletic","away","Georgia Southern","Sun Belt",35,"477","385","33-43","2","9.0","1","23","0","29","92","3","3.2","23","8-13","0-2","1","19","0","17","0","1","3","1","2","4","44","4","0","3","1","2","3","0","4-45","27:20",49,"462","344","39-48","3","7.2","1","9","0","25","118","3","4.7","26","10-13","0-0","1","7","0","107","0","5","11","2","1","1","44","9","1","3","1","4","2","0","6-55","32:40",445,2023,"regular",2,"2023-09-09T22:00:00.000Z","Georgia Southern","Sun Belt",49,"UAB","American Athletic",35,"Bovada","-6.5","Georgia Southern -6.5","-5.0","63.5","59.0",-230,190,0.767441860465116,45,55,112,87,91.1971830985916,80.2816901408451
401531378,"Georgia Southern","Sun Belt","home","UAB","American Athletic",49,"462","344","39-48","3","7.2","1","9","0","25","118","3","4.7","26","10-13","0-0","1","7","0","107","0","5","11","2","1","1","44","9","1","3","1","4","2","0","6-55","32:40",35,"477","385","33-43","2","9.0","1","23","0","29","92","3","3.2","23","8-13","0-2","1","19","0","17","0","1","3","1","2","4","44","4","0","3","1","2","3","0","4-45","27:20",446,2023,"regular",2,"2023-09-09T22:00:00.000Z","Georgia Southern","Sun Belt",49,"UAB","American Athletic",35,"Bovada","-6.5","Georgia Southern -6.5","-5.0","63.5","59.0",-230,190,0.8125,55,45,87,112,80.2816901408451,91.1971830985916
401520187,"Jacksonville State","Conference USA","away","Coastal Carolina","Sun Belt",16,"393","207","16-28","0","7.4",NA,NA,NA,"45","186","1","4.1","21","6-15","0-2",NA,NA,NA,"41","0","2","10","0","2","2","33","8","3","1","0","2","2","0","7-45","24:01",30,"399","268","21-29","1","9.2",NA,NA,NA,"45","131","2","2.9","19","8-17","0-1",NA,NA,NA,"37","0","2","12","1","0","0","39","12","3","2","0","2","0","0","4-27","35:59",449,2023,"regular",2,"2023-09-09T23:00:00.000Z","Coastal Carolina","Sun Belt",30,"Jacksonville State","Conference USA",16,"Bovada","-14.0","Coastal Carolina -14.0","-13.0","61.0","56.5",-550,390,0.571428571428571,45,27,NA,89,97.8181818181818,80.2816901408451
401520187,"Coastal Carolina","Sun Belt","home","Jacksonville State","Conference USA",30,"399","268","21-29","1","9.2",NA,NA,NA,"45","131","2","2.9","19","8-17","0-1",NA,NA,NA,"37","0","2","12","1","0","0","39","12","3","2","0","2","0","0","4-27","35:59",16,"393","207","16-28","0","7.4",NA,NA,NA,"45","186","1","4.1","21","6-15","0-2",NA,NA,NA,"41","0","2","10","0","2","2","33","8","3","1","0","2","2","0","7-45","24:01",450,2023,"regular",2,"2023-09-09T23:00:00.000Z","Coastal Carolina","Sun Belt",30,"Jacksonville State","Conference USA",16,"Bovada","-14.0","Coastal Carolina -14.0","-13.0","61.0","56.5",-550,390,0.724137931034483,27,45,89,NA,80.2816901408451,97.8181818181818
401520192,"Connecticut","FBS Independents","away","Georgia State","Sun Belt",14,"326","276","23-39","2","7.1",NA,NA,NA,"31","50","0","1.6","19","10-18","0-1","3","7","0","77","0","4","2","1","2","3","43","9","1","2","1","0","3","0","8-65","32:32",35,"394","144","15-26","1","5.5","1","42","0","45","250","4","5.6","18","8-17","1-2","1","7","0","20","0","2","5","2","1","1","43","5","1","2","0","2","1","0","2-23","27:28",451,2023,"regular",2,"2023-09-09T23:00:00.000Z","Georgia State","Sun Belt",35,"Connecticut","FBS Independents",14,"Bovada","-3.0","Georgia State -3.0","-5.0","54.5","54.5",-160,135,0.58974358974359,65,23,120,57,89.9565217391304,80.2816901408451
401520192,"Georgia State","Sun Belt","home","Connecticut","FBS Independents",35,"394","144","15-26","1","5.5","1","42","0","45","250","4","5.6","18","8-17","1-2","1","7","0","20","0","2","5","2","1","1","43","5","1","2","0","2","1","0","2-23","27:28",14,"326","276","23-39","2","7.1",NA,NA,NA,"31","50","0","1.6","19","10-18","0-1","3","7","0","77","0","4","2","1","2","3","43","9","1","2","1","0","3","0","8-65","32:32",452,2023,"regular",2,"2023-09-09T23:00:00.000Z","Georgia State","Sun Belt",35,"Connecticut","FBS Independents",14,"Bovada","-3.0","Georgia State -3.0","-5.0","54.5","54.5",-160,135,0.576923076923077,23,65,57,120,80.2816901408451,89.9565217391304
401531395,"UT San Antonio","American Athletic","home","Texas State","Sun Belt",20,"372","214","26-38","1","5.6",NA,NA,NA,"54","158","1","2.9","28","12-22","2-3","1","0","0","58","0","3","8","0","1","1","36","10","7","3","0","5","1","0","1-5","37:23",13,"242","211","16-30","0","7.0",NA,NA,NA,"29","31","1","1.1","13","3-14","1-2","2","-3","0","119","0","4","7","1","0","1","52","11","5","4","0","5","0","0","6-40","22:37",455,2023,"regular",2,"2023-09-09T19:30:00.000Z","UT San Antonio","American Athletic",20,"Texas State","Sun Belt",13,"Bovada","-14.0","UT San Antonio -14.0","-11.0","66.5","62.0",NA,335,0.684210526315789,5,40,72,62,91.1971830985916,80.2816901408451
401531395,"Texas State","Sun Belt","away","UT San Antonio","American Athletic",13,"242","211","16-30","0","7.0",NA,NA,NA,"29","31","1","1.1","13","3-14","1-2","2","-3","0","119","0","4","7","1","0","1","52","11","5","4","0","5","0","0","6-40","22:37",20,"372","214","26-38","1","5.6",NA,NA,NA,"54","158","1","2.9","28","12-22","2-3","1","0","0","58","0","3","8","0","1","1","36","10","7","3","0","5","1","0","1-5","37:23",456,2023,"regular",2,"2023-09-09T19:30:00.000Z","UT San Antonio","American Athletic",20,"Texas State","Sun Belt",13,"Bovada","-14.0","UT San Antonio -14.0","-11.0","66.5","62.0",NA,335,0.533333333333333,40,5,62,72,80.2816901408451,91.1971830985916
401525831,"Rice","American Athletic","home","Houston","Big 12",43,"470","401","28-42","3","9.5","1","0","0","31","69","3","2.2","24","8-14","1-1","1","0","0","69","0","4","5","0","1","1",NA,NA,NA,NA,"1",NA,"2",NA,"4-38","31:50",41,"443","260","24-43","2","6.0","1","0","0","38","183","4","4.8","27","9-17","2-4","2","24","0","37","0","3","5","1","0","0",NA,NA,NA,NA,"1",NA,"1",NA,"6-44","28:10",497,2023,"regular",2,"2023-09-09T23:00:00.000Z","Rice","American Athletic",43,"Houston","Big 12",41,"Bovada","7.0","Houston -7.0","9.0","51.0","52.5",275,-350,0.666666666666667,38,44,103,70,91.1971830985916,46.6103896103896
401525831,"Houston","Big 12","away","Rice","American Athletic",41,"443","260","24-43","2","6.0","1","0","0","38","183","4","4.8","27","9-17","2-4","2","24","0","37","0","3","5","1","0","0",NA,NA,NA,NA,"1",NA,"1",NA,"6-44","28:10",43,"470","401","28-42","3","9.5","1","0","0","31","69","3","2.2","24","8-14","1-1","1","0","0","69","0","4","5","0","1","1",NA,NA,NA,NA,"1",NA,"2",NA,"4-38","31:50",498,2023,"regular",2,"2023-09-09T23:00:00.000Z","Rice","American Athletic",43,"Houston","Big 12",41,"Bovada","7.0","Houston -7.0","9.0","51.0","52.5",275,-350,0.558139534883721,44,38,70,103,46.6103896103896,91.1971830985916
401520198,"New Mexico State","Conference USA","away","Liberty","Conference USA",17,"339","169","14-26","1","6.5",NA,NA,NA,"24","170","1","7.1","16","6-10","0-1","1","6","0","27","0","2","5","1","1","2","34","4","0","2","2","1","3","0","6-48","22:06",33,"526","276","15-25","2","11.0","2","0","0","52","250","2","4.8","26","9-14","0-0",NA,NA,NA,"30","0","1","9","1","1","1","21","3","2","2","0","3","1","0","7-82","37:54",501,2023,"regular",2,"2023-09-09T22:00:00.000Z","Liberty","Conference USA",33,"New Mexico State","Conference USA",17,"Bovada","-9.5","Liberty -9.5","-13.0","54.5","56.5",-550,390,0.538461538461538,48,82,108,40,97.8181818181818,97.8181818181818
401520198,"Liberty","Conference USA","home","New Mexico State","Conference USA",33,"526","276","15-25","2","11.0","2","0","0","52","250","2","4.8","26","9-14","0-0",NA,NA,NA,"30","0","1","9","1","1","1","21","3","2","2","0","3","1","0","7-82","37:54",17,"339","169","14-26","1","6.5",NA,NA,NA,"24","170","1","7.1","16","6-10","0-1","1","6","0","27","0","2","5","1","1","2","34","4","0","2","2","1","3","0","6-48","22:06",502,2023,"regular",2,"2023-09-09T22:00:00.000Z","Liberty","Conference USA",33,"New Mexico State","Conference USA",17,"Bovada","-9.5","Liberty -9.5","-13.0","54.5","56.5",-550,390,0.6,82,48,40,108,97.8181818181818,97.8181818181818
