"gameId","school","conference","homeAway","opponent","opponentConference","points","totalYards","netPassingYards","completionAttempts","passingTds","yardsPerPass","passesIntercepted","interceptionYards","interceptionTds","rushingAttempts","rushingYards","rushTds","yardsPerRushAttempt","firstDowns","thirdDownEff","fourthDownEff","puntReturns","puntReturnYards","puntReturnTds","kickReturnYards","kickReturnTds","kickReturns","kickingPoints","fumblesRecovered","fumblesLost","totalFumbles","tackles","tacklesForLoss","sacks","qbHurries","interceptions","passesDeflected","turnovers","defensiveTds","totalPenaltiesYards","possessionTime","pointsAllowed","totalYardsAllowed","netPassingYardsAllowed","completionAttemptsAllowed","passingTdsAllowed","yardsPerPassAllowed","passesInterceptedAllowed","interceptionYardsAllowed","interceptionTdsAllowed","rushingAttemptsAllowed","rushingYardsAllowed","rushTdsAllowed","yardsPerRushAttemptAllowed","firstDownsAllowed","thirdDownEffAllowed","fourthDownEffAllowed","puntReturnsAllowed","puntReturnYardsAllowed","puntReturnTdsAllowed","kickReturnYardsAllowed","kickReturnTdsAllowed","kickReturnsAllowed","kickingPointsAllowed","fumblesRecoveredAllowed","fumblesLostAllowed","totalFumblesAllowed","tacklesAllowed","tacklesForLossAllowed","sacksAllowed","qbHurriesAllowed","interceptionsAllowed","passesDeflectedAllowed","turnoversAllowed","defensiveTdsAllowed","totalPenaltiesYardsAllowed","possessionTimeAllowed","rowId","season","seasonType","week","startDate","homeTeam","homeConference","homeScore","awayTeam","awayConference","awayScore","provider","spread","formattedSpread","spreadOpen","overUnder","overUnderOpen","homeMoneyline","awayMoneyline","completionPercent","penaltyYards","penaltyYardsOpp","cbsRank","cbsRankOpp","cbsConfRank","cbsConfRankOpp"
401520152,"Sam Houston State","Conference USA","away","BYU","Big 12",0,"185","147","18-33","0","4.5",NA,NA,NA,"24","38","0","1.6","11","2-14","0-1","4","17","0",NA,NA,NA,NA,"0","0",NA,"38","3","0","3","3","5","3","0","7-47","28:27",14,"257","145","20-33","0","4.4","3","0","0","34","112","2","3.3","12","5-16","1-3","5","22","0","21","0","1","2","0","0",NA,"27","6","1","7","0","4","0","0","8-66","31:33",249,2023,"regular",1,"2023-09-03T02:15:00.000Z","BYU","Big 12",14,"Sam Houston State","Conference USA",0,"Bovada","-20.0","BYU -20.0","-20.0","46.5","51.0",-2000,950,0.545454545454545,47,66,NA,43,101.535714285714,48.4222222222222
401520152,"BYU","Big 12","home","Sam Houston State","Conference USA",14,"257","145","20-33","0","4.4","3","0","0","34","112","2","3.3","12","5-16","1-3","5","22","0","21","0","1","2","0","0",NA,"27","6","1","7","0","4","0","0","8-66","31:33",0,"185","147","18-33","0","4.5",NA,NA,NA,"24","38","0","1.6","11","2-14","0-1","4","17","0",NA,NA,NA,NA,"0","0",NA,"38","3","0","3","3","5","3","0","7-47","28:27",250,2023,"regular",1,"2023-09-03T02:15:00.000Z","BYU","Big 12",14,"Sam Houston State","Conference USA",0,"Bovada","-20.0","BYU -20.0","-20.0","46.5","51.0",-2000,950,0.606060606060606,66,47,43,NA,48.4222222222222,101.535714285714
401525819,"UT San Antonio","American Athletic","away","Houston","Big 12",14,"417","209","18-36","1","5.8",NA,NA,NA,"35","208","1","5.9","22","4-13","2-2",NA,NA,NA,"30","0","3","2","0","0","1","46","8","3","4","3","2","3","0","8-64","29:47",17,"334","233","22-34","2","6.9","3","19","0","38","101","0","2.7","19","5-15","0-2","1","48","0","14","0","1","5","0","0",NA,"37","5","1","2","0","2","0","0","3-25","30:13",251,2023,"regular",1,"2023-09-02T23:00:00.000Z","Houston","Big 12",17,"UT San Antonio","American Athletic",14,"Bovada","2.5","UT San Antonio -2.5","1.5","59.0","59.5",100,-120,0.5,64,25,78,77,91.7435897435897,48.4222222222222
401525819,"Houston","Big 12","home","UT San Antonio","American Athletic",17,"334","233","22-34","2","6.9","3","19","0","38","101","0","2.7","19","5-15","0-2","1","48","0","14","0","1","5","0","0",NA,"37","5","1","2","0","2","0","0","3-25","30:13",14,"417","209","18-36","1","5.8",NA,NA,NA,"35","208","1","5.9","22","4-13","2-2",NA,NA,NA,"30","0","3","2","0","0","1","46","8","3","4","3","2","3","0","8-64","29:47",252,2023,"regular",1,"2023-09-02T23:00:00.000Z","Houston","Big 12",17,"UT San Antonio","American Athletic",14,"Bovada","2.5","UT San Antonio -2.5","1.5","59.0","59.5",100,-120,0.647058823529412,25,64,77,78,48.4222222222222,91.7435897435897
401520166,"New Mexico State","Conference USA","home","Western Illinois","MVFC",58,"650","380","17-22","3","17.3",NA,NA,NA,"42","270","5","6.4","27","7-10","1-1","3","8","0","48","0","2","10","0","0",NA,"18","12","4","6","0","4","0","0","6-73","32:55",21,"280","248","18-32","2","7.8",NA,NA,NA,"28","32","1","1.1","17","8-16","0-0",NA,NA,NA,NA,NA,NA,"3","0","0",NA,"36","4","1","0","0","0","0","0","8-70","27:05",255,2023,"regular",1,"2023-09-03T01:00:00.000Z","New Mexico State","Conference USA",58,"Western Illinois","MVFC",21,"Bovada","-21.0","New Mexico State -21.0","-17.0","55.0","53.0",-1200,700,0.772727272727273,73,70,113,NA,101.535714285714,NA
401520166,"Western Illinois","MVFC","away","New Mexico State","Conference USA",21,"280","248","18-32","2","7.8",NA,NA,NA,"28","32","1","1.1","17","8-16","0-0",NA,NA,NA,NA,NA,NA,"3","0","0",NA,"36","4","1","0","0","0","0","0","8-70","27:05",58,"650","380","17-22","3","17.3",NA,NA,NA,"42","270","5","6.4","27","7-10","1-1","3","8","0","48","0","2","10","0","0",NA,"18","12","4","6","0","4","0","0","6-73","32:55",256,2023,"regular",1,"2023-09-03T01:00:00.000Z","New Mexico State","Conference USA",58,"Western Illinois","MVFC",21,"Bovada","-21.0","New Mexico State -21.0","-17.0","55.0","53.0",-1200,700,0.5625,70,73,NA,113,NA,101.535714285714
401520158,"East Tennessee State","Southern","away","Jacksonville State","Conference USA",3,"204","117","10-18","0","6.5",NA,NA,NA,"38","87","0","2.3","12","1-11","0-0",NA,NA,NA,"46","0","3","3","0","2","3","42","4","1","3","2","2","4","0","9-88","29:17",49,"364","127","13-19","1","6.7","2","32","0","56","237","6","4.2","25","7-13","0-0","2","16","0",NA,NA,NA,"7","2","0","3","25","8","3","5","0","1","0","0","7-65","30:43",257,2023,"regular",1,"2023-09-02T18:00:00.000Z","Jacksonville State","Conference USA",49,"East Tennessee State","Southern",3,"Bovada","-20.0","Jacksonville State -20.0","-13.5","55.0","54.5",-675,460,0.555555555555556,88,65,NA,NA,NA,101.535714285714
401520158,"Jacksonville State","Conference USA","home","East Tennessee State","Southern",49,"364","127","13-19","1","6.7","2","32","0","56","237","6","4.2","25","7-13","0-0","2","16","0",NA,NA,NA,"7","2","0","3","25","8","3","5","0","1","0","0","7-65","30:43",3,"204","117","10-18","0","6.5",NA,NA,NA,"38","87","0","2.3","12","1-11","0-0",NA,NA,NA,"46","0","3","3","0","2","3","42","4","1","3","2","2","4","0","9-88","29:17",258,2023,"regular",1,"2023-09-02T18:00:00.000Z","Jacksonville State","Conference USA",49,"East Tennessee State","Southern",3,"Bovada","-20.0","Jacksonville State -20.0","-13.5","55.0","54.5",-675,460,0.684210526315789,65,88,NA,NA,101.535714285714,NA
401525436,"NC State","ACC","home","Notre Dame","FBS Independents",24,"344","260","22-48","2","5.4",NA,NA,NA,"30","84","1","2.8","20","8-19","0-1","4","41","0","52","0","2","6","1","0","3","20","5","4","3","3","0","3","0","8-54","27:07",45,"456","286","15-24","4","11.9","3","0","0","37","170","2","4.6","16","5-14","0-0",NA,NA,NA,"45","0","2","9","0","1","2","33","3","1","6","0","8","1","0","10-82","32:53",263,2023,"regular",2,"2023-09-09T16:00:00.000Z","NC State","ACC",24,"Notre Dame","FBS Independents",45,"Bovada","7.0","Notre Dame -7.0","7.5","49.0","50.5",270,-340,0.458333333333333,54,82,40,10,46.6739130434783,85.8571428571429
401525436,"Notre Dame","FBS Independents","away","NC State","ACC",45,"456","286","15-24","4","11.9","3","0","0","37","170","2","4.6","16","5-14","0-0",NA,NA,NA,"45","0","2","9","0","1","2","33","3","1","6","0","8","1","0","10-82","32:53",24,"344","260","22-48","2","5.4",NA,NA,NA,"30","84","1","2.8","20","8-19","0-1","4","41","0","52","0","2","6","1","0","3","20","5","4","3","3","0","3","0","8-54","27:07",264,2023,"regular",2,"2023-09-09T16:00:00.000Z","NC State","ACC",24,"Notre Dame","FBS Independents",45,"Bovada","7.0","Notre Dame -7.0","7.5","49.0","50.5",270,-340,0.625,82,54,10,40,85.8571428571429,46.6739130434783
401520216,"Wake Forest","ACC","home","Vanderbilt","SEC",36,"484","196","17-26","2","7.5","2","66","0","48","288","1","6.0","29","10-15","0-0","1","2","0","15","0","1","12","1","1","1","28","3","2","4","0","6","1","0","3-25","34:17",20,"423","314","26-39","3","8.1",NA,NA,NA,"24","109","0","4.5","21","6-12","0-3","2","-11","0","44","0","2","2","1","1","1","43","2","2","1","2","5","3","0","5-42","25:43",275,2023,"regular",2,"2023-09-09T15:00:00.000Z","Wake Forest","ACC",36,"Vanderbilt","SEC",20,"Bovada","-9.5","Wake Forest -9.5","-10.0","56.5","58.5",-470,345,0.653846153846154,25,42,50,83,46.6739130434783,34.25
401520216,"Vanderbilt","SEC","away","Wake Forest","ACC",20,"423","314","26-39","3","8.1",NA,NA,NA,"24","109","0","4.5","21","6-12","0-3","2","-11","0","44","0","2","2","1","1","1","43","2","2","1","2","5","3","0","5-42","25:43",36,"484","196","17-26","2","7.5","2","66","0","48","288","1","6.0","29","10-15","0-0","1","2","0","15","0","1","12","1","1","1","28","3","2","4","0","6","1","0","3-25","34:17",276,2023,"regular",2,"2023-09-09T15:00:00.000Z","Wake Forest","ACC",36,"Vanderbilt","SEC",20,"Bovada","-9.5","Wake Forest -9.5","-10.0","56.5","58.5",-470,345,0.666666666666667,42,25,83,50,34.25,46.6739130434783
401520183,"Texas","Big 12","away","Alabama","SEC",34,"454","349","24-38","3","9.2","2","48","0","37","105","1","2.8","23","7-18","2-3",NA,NA,NA,"22","0","1","10","0","0","2","36","9","5","4","0","1","0","0","4-40","32:31",24,"362","255","14-27","2","9.4",NA,NA,NA,"35","107","0","3.1","18","5-14","1-1","1","-6","0","18","0","1","10","0","0",NA,"35","2","0","3","2","5","2","0","10-90","27:29",277,2023,"regular",2,"2023-09-09T23:00:00.000Z","Alabama","SEC",24,"Texas","Big 12",34,"Bovada","-7.5","Alabama -7.5","-6.5","53.5","56.0",-300,250,0.631578947368421,40,90,6,14,48.4222222222222,34.25
401520183,"Alabama","SEC","home","Texas","Big 12",24,"362","255","14-27","2","9.4",NA,NA,NA,"35","107","0","3.1","18","5-14","1-1","1","-6","0","18","0","1","10","0","0",NA,"35","2","0","3","2","5","2","0","10-90","27:29",34,"454","349","24-38","3","9.2","2","48","0","37","105","1","2.8","23","7-18","2-3",NA,NA,NA,"22","0","1","10","0","0","2","36","9","5","4","0","1","0","0","4-40","32:31",278,2023,"regular",2,"2023-09-09T23:00:00.000Z","Alabama","SEC",24,"Texas","Big 12",34,"Bovada","-7.5","Alabama -7.5","-6.5","53.5","56.0",-300,250,0.518518518518518,90,40,14,6,34.25,48.4222222222222
401520214,"Tulane","American Athletic","home","Ole Miss","SEC",20,"342","231","15-37","1","6.2","1","2","0","45","111","1","2.5","18","9-22","2-5","3","47","0","18","0","3","8","0","1","2","43","8","4","3","1","3","2","0","2-10","34:45",37,"363","274","18-28","2","9.8","1","44","0","35","89","1","2.5","18","1-13","3-3","1","3","0","41","0","2","13","1","0","0","54","6","4","3","1","6","1","0","5-51","25:15",279,2023,"regular",2,"2023-09-09T19:30:00.000Z","Tulane","American Athletic",20,"Ole Miss","SEC",37,"Bovada","13.0","Ole Miss -13.0","3.5","61.0","62.5",310,-415,0.405405405405405,10,51,33,19,91.7435897435897,34.25
401520214,"Ole Miss","SEC","away","Tulane","American Athletic",37,"363","274","18-28","2","9.8","1","44","0","35","89","1","2.5","18","1-13","3-3","1","3","0","41","0","2","13","1","0","0","54","6","4","3","1","6","1","0","5-51","25:15",20,"342","231","15-37","1","6.2","1","2","0","45","111","1","2.5","18","9-22","2-5","3","47","0","18","0","3","8","0","1","2","43","8","4","3","1","3","2","0","2-10","34:45",280,2023,"regular",2,"2023-09-09T19:30:00.000Z","Tulane","American Athletic",20,"Ole Miss","SEC",37,"Bovada","13.0","Ole Miss -13.0","3.5","61.0","62.5",310,-415,0.642857142857143,51,10,19,33,34.25,91.7435897435897
401520205,"Arizona","Pac-12","away","Mississippi State","SEC",24,"431","340","33-47","2","7.2",NA,NA,NA,"25","91","1","3.6","23","4-13","2-3",NA,NA,NA,"35","0","2","6","0","1","1","21","6","2","0","4","0","5","0","5-55","32:22",31,"307","162","13-17","3","9.5","4","49","0","39","145","1","3.7","16","3-11","1-2","1","25","0","21","0","1","7","1","1","1","36","9","1","3","0","8","1","0","9-90","27:38",281,2023,"regular",2,"2023-09-09T23:30:00.000Z","Mississippi State","SEC",31,"Arizona","Pac-12",24,"Bovada","-9.0","Mississippi State -9.0","-13.0","60.0","58.0",-420,315,0.702127659574468,55,90,62,52,37.3823529411765,34.25
401520205,"Mississippi State","SEC","home","Arizona","Pac-12",31,"307","162","13-17","3","9.5","4","49","0","39","145","1","3.7","16","3-11","1-2","1","25","0","21","0","1","7","1","1","1","36","9","1","3","0","8","1","0","9-90","27:38",24,"431","340","33-47","2","7.2",NA,NA,NA,"25","91","1","3.6","23","4-13","2-3",NA,NA,NA,"35","0","2","6","0","1","1","21","6","2","0","4","0","5","0","5-55","32:22",282,2023,"regular",2,"2023-09-09T23:30:00.000Z","Mississippi State","SEC",31,"Arizona","Pac-12",24,"Bovada","-9.0","Mississippi State -9.0","-13.0","60.0","58.0",-420,315,0.764705882352941,90,55,52,62,34.25,37.3823529411765
401520186,"California","Pac-12","home","Auburn","SEC",10,"273","160","21-38","0","4.2","1","0","0","40","113","1","2.8","19","4-18","3-6","1","0","0","16","0","1","4","3","1","2","33","5","3","0","2","3","3","0","4-45","34:48",14,"230","94","10-17","2","5.5","2","25","0","38","136","0","3.6","12","4-12","0-1","2","10","0","58","0","3","2","1","3","3","44","4","2","3","1","3","4","0","7-56","25:12",285,2023,"regular",2,"2023-09-10T02:30:00.000Z","California","Pac-12",10,"Auburn","SEC",14,"Bovada","5.0","Auburn -5.0","7.0","55.5","57.0",225,-275,0.552631578947368,45,56,65,42,37.3823529411765,34.25
401520186,"Auburn","SEC","away","California","Pac-12",14,"230","94","10-17","2","5.5","2","25","0","38","136","0","3.6","12","4-12","0-1","2","10","0","58","0","3","2","1","3","3","44","4","2","3","1","3","4","0","7-56","25:12",10,"273","160","21-38","0","4.2","1","0","0","40","113","1","2.8","19","4-18","3-6","1","0","0","16","0","1","4","3","1","2","33","5","3","0","2","3","3","0","4-45","34:48",286,2023,"regular",2,"2023-09-10T02:30:00.000Z","California","Pac-12",10,"Auburn","SEC",14,"Bovada","5.0","Auburn -5.0","7.0","55.5","57.0",225,-275,0.588235294117647,56,45,42,65,34.25,37.3823529411765
401526833,"UMass","FBS Independents","home","Miami (OH)","Mid-American",28,"306","244","22-35","3","7.0","2","53","1","30","62","0","2.1","18","6-14","0-1","1","2","0","63","0","4","4","1","1","3","26","6","3","3","1","3","2","1","7-82","29:01",41,"446","302","12-22","4","13.7","1","17","0","35","144","0","4.1","17","2-8","0-0","3","34","0","77","0","3","11","1","1","2","33","6","3","1","2","7","3","0","8-70","30:59",289,2023,"regular",2,"2023-09-09T19:30:00.000Z","UMass","FBS Independents",28,"Miami (OH)","Mid-American",41,"Bovada","7.0","Miami (OH) -7.0","6.5","44.0","47.0",175,-210,0.628571428571429,82,70,124,73,85.8571428571429,103.15625
401526833,"Miami (OH)","Mid-American","away","UMass","FBS Independents",41,"446","302","12-22","4","13.7","1","17","0","35","144","0","4.1","17","2-8","0-0","3","34","0","77","0","3","11","1","1","2","33","6","3","1","2","7","3","0","8-70","30:59",28,"306","244","22-35","3","7.0","2","53","1","30","62","0","2.1","18","6-14","0-1","1","2","0","63","0","4","4","1","1","3","26","6","3","3","1","3","2","1","7-82","29:01",290,2023,"regular",2,"2023-09-09T19:30:00.000Z","UMass","FBS Independents",28,"Miami (OH)","Mid-American",41,"Bovada","7.0","Miami (OH) -7.0","6.5","44.0","47.0",175,-210,0.545454545454545,70,82,73,124,103.15625,85.8571428571429
401531419,"Florida Atlantic","American Athletic","home","Ohio","Mid-American",10,"185","180","23-43","0","4.2","2","72","1","15","5","0","0.3","13","5-15","0-1","1","29","0","86","0","5","4","1","0","2","37","6","1","0","2","1","2","1","5-64","22:47",17,"354","203","18-29","1","7.0","2","4","0","45","151","1","3.4","23","6-15","0-1","2","4","0",NA,NA,NA,"5","0","1","2","26","9","3","3","2","5","3","0","1-10","37:13",291,2023,"regular",2,"2023-09-09T22:00:00.000Z","Florida Atlantic","American Athletic",10,"Ohio","Mid-American",17,"Bovada","-3.5","Florida Atlantic -3.5","-5.0","62.0","59.0",-200,170,0.534883720930233,64,10,99,58,91.7435897435897,103.15625
401531419,"Ohio","Mid-American","away","Florida Atlantic","American Athletic",17,"354","203","18-29","1","7.0","2","4","0","45","151","1","3.4","23","6-15","0-1","2","4","0",NA,NA,NA,"5","0","1","2","26","9","3","3","2","5","3","0","1-10","37:13",10,"185","180","23-43","0","4.2","2","72","1","15","5","0","0.3","13","5-15","0-1","1","29","0","86","0","5","4","1","0","2","37","6","1","0","2","1","2","1","5-64","22:47",292,2023,"regular",2,"2023-09-09T22:00:00.000Z","Florida Atlantic","American Athletic",10,"Ohio","Mid-American",17,"Bovada","-3.5","Florida Atlantic -3.5","-5.0","62.0","59.0",-200,170,0.620689655172414,10,64,58,99,103.15625,91.7435897435897
401525497,"Syracuse","ACC","home","Western Michigan","Mid-American",48,"496","343","24-39","1","8.8","1","84","1","37","153","4","4.1","26","8-15","0-0","4","28","0","41","0","2","12","0","0","1","39","6","4","3","0","5","0","1","9-72","29:03",7,"318","221","28-47","0","4.7",NA,NA,NA,"26","97","1","3.7","15","5-17","1-5","1","0","0",NA,NA,NA,"1","0","0",NA,"40","6","2","1","1","2","1","0","9-99","30:57",297,2023,"regular",2,"2023-09-09T19:30:00.000Z","Syracuse","ACC",48,"Western Michigan","Mid-American",7,"Bovada","-24.5","Syracuse -24.5","-21.0","56.5","52.5",-1600,800,0.615384615384615,72,99,31,126,46.6739130434783,103.15625
401525497,"Western Michigan","Mid-American","away","Syracuse","ACC",7,"318","221","28-47","0","4.7",NA,NA,NA,"26","97","1","3.7","15","5-17","1-5","1","0","0",NA,NA,NA,"1","0","0",NA,"40","6","2","1","1","2","1","0","9-99","30:57",48,"496","343","24-39","1","8.8","1","84","1","37","153","4","4.1","26","8-15","0-0","4","28","0","41","0","2","12","0","0","1","39","6","4","3","0","5","0","1","9-72","29:03",298,2023,"regular",2,"2023-09-09T19:30:00.000Z","Syracuse","ACC",48,"Western Michigan","Mid-American",7,"Bovada","-24.5","Syracuse -24.5","-21.0","56.5","52.5",-1600,800,0.595744680851064,99,72,126,31,103.15625,46.6739130434783
401520204,"Minnesota","Big Ten","home","Eastern Michigan","Mid-American",25,"413","117","10-15","0","7.8","1","19","0","56","296","2","5.3","28","8-13","0-1","3","30","0","58","0","3","11","0","1","2","24","5","4","2","1","3","2","0","2-17","39:34",6,"152","71","9-20","0","3.6","1","0","0","22","81","0","3.7","9","3-10","0-0",NA,NA,NA,NA,NA,NA,"6","1","0","1","52","4","1","0","1","2","1","0","8-75","20:26",299,2023,"regular",2,"2023-09-09T23:30:00.000Z","Minnesota","Big Ten",25,"Eastern Michigan","Mid-American",6,"Bovada","-19.5","Minnesota -19.5","-19.5","48.0","47.0",-1300,725,0.666666666666667,17,75,70,111,51.6875,103.15625
401520204,"Eastern Michigan","Mid-American","away","Minnesota","Big Ten",6,"152","71","9-20","0","3.6","1","0","0","22","81","0","3.7","9","3-10","0-0",NA,NA,NA,NA,NA,NA,"6","1","0","1","52","4","1","0","1","2","1","0","8-75","20:26",25,"413","117","10-15","0","7.8","1","19","0","56","296","2","5.3","28","8-13","0-1","3","30","0","58","0","3","11","0","1","2","24","5","4","2","1","3","2","0","2-17","39:34",300,2023,"regular",2,"2023-09-09T23:30:00.000Z","Minnesota","Big Ten",25,"Eastern Michigan","Mid-American",6,"Bovada","-19.5","Minnesota -19.5","-19.5","48.0","47.0",-1300,725,0.45,75,17,111,70,103.15625,51.6875
401525493,"Southern Mississippi","Sun Belt","away","Florida State","ACC",13,"258","154","11-34","0","4.5",NA,NA,NA,"28","104","1","3.7","18","3-13","0-1",NA,NA,NA,"82","0","4","7","0","0",NA,"2","1","2","0","1","7","1","0","13-90","27:19",66,"554","248","18-32","4","7.8","1","30","1","37","306","4","8.3","26","4-12","4-5","3","21","0","66","0","3","12","0","0",NA,"2","2","2","0","0","5","0","0","3-45","32:33",307,2023,"regular",2,"2023-09-10T00:30:00.000Z","Florida State","ACC",66,"Southern Mississippi","Sun Belt",13,"Bovada","-31.0","Florida State -31.0","-28.0","54.0","52.0",-10000,1600,0.323529411764706,90,45,120,5,83.15,46.6739130434783
401525493,"Florida State","ACC","home","Southern Mississippi","Sun Belt",66,"554","248","18-32","4","7.8","1","30","1","37","306","4","8.3","26","4-12","4-5","3","21","0","66","0","3","12","0","0",NA,"2","2","2","0","0","5","0","0","3-45","32:33",13,"258","154","11-34","0","4.5",NA,NA,NA,"28","104","1","3.7","18","3-13","0-1",NA,NA,NA,"82","0","4","7","0","0",NA,"2","1","2","0","1","7","1","0","13-90","27:19",308,2023,"regular",2,"2023-09-10T00:30:00.000Z","Florida State","ACC",66,"Southern Mississippi","Sun Belt",13,"Bovada","-31.0","Florida State -31.0","-28.0","54.0","52.0",-10000,1600,0.5625,45,90,5,120,46.6739130434783,83.15
401520215,"Purdue","Big Ten","away","Virginia Tech","ACC",24,"427","248","23-34","0","7.3","2","5","0","46","179","3","3.9","22","7-17","0-1","4","28","0",NA,NA,NA,"6","0","0",NA,"36","9","3","8","0","2","0","0","7-48","38:01",17,"286","275","18-40","2","6.9",NA,NA,NA,"22","11","0","0.5","19","2-12","1-2","1","1","0","79","0","3","5","0","0","1","44","8","2","2","2","4","2","0","3-25","21:59",313,2023,"regular",2,"2023-09-09T16:00:00.000Z","Virginia Tech","ACC",17,"Purdue","Big Ten",24,"Bovada","-1.5","Virginia Tech -1.5","0.0","49.0","50.0",-130,110,0.676470588235294,48,25,75,94,51.6875,46.6739130434783
401520215,"Virginia Tech","ACC","home","Purdue","Big Ten",17,"286","275","18-40","2","6.9",NA,NA,NA,"22","11","0","0.5","19","2-12","1-2","1","1","0","79","0","3","5","0","0","1","44","8","2","2","2","4","2","0","3-25","21:59",24,"427","248","23-34","0","7.3","2","5","0","46","179","3","3.9","22","7-17","0-1","4","28","0",NA,NA,NA,"6","0","0",NA,"36","9","3","8","0","2","0","0","7-48","38:01",314,2023,"regular",2,"2023-09-09T16:00:00.000Z","Virginia Tech","ACC",17,"Purdue","Big Ten",24,"Bovada","-1.5","Virginia Tech -1.5","0.0","49.0","50.0",-130,110,0.45,25,48,94,75,46.6739130434783,51.6875
401520201,"Texas A&M","SEC","away","Miami","ACC",33,"433","336","31-53","2","6.3",NA,NA,NA,"29","97","2","3.3","25","8-18","2-3","1","2","0","68","0","4","9","1","1","1","33","6","2","0","2","4","3","0","7-55","32:17",48,"451","374","21-30","5","12.5","2","30","0","24","77","0","3.2","16","3-9","0-0","1","2","0","110","1","3","12","1","1","2","40","5","0","4","0","2","1","1","10-115","27:43",315,2023,"regular",2,"2023-09-09T19:30:00.000Z","Miami","ACC",48,"Texas A&M","SEC",33,"Bovada","2.5","Texas A&M -2.5","4.5","50.0","49.5",175,-210,0.584905660377358,55,115,38,17,34.25,46.6739130434783
401520201,"Miami","ACC","home","Texas A&M","SEC",48,"451","374","21-30","5","12.5","2","30","0","24","77","0","3.2","16","3-9","0-0","1","2","0","110","1","3","12","1","1","2","40","5","0","4","0","2","1","1","10-115","27:43",33,"433","336","31-53","2","6.3",NA,NA,NA,"29","97","2","3.3","25","8-18","2-3","1","2","0","68","0","4","9","1","1","1","33","6","2","0","2","4","3","0","7-55","32:17",316,2023,"regular",2,"2023-09-09T19:30:00.000Z","Miami","ACC",48,"Texas A&M","SEC",33,"Bovada","2.5","Texas A&M -2.5","4.5","50.0","49.5",175,-210,0.7,115,55,17,38,46.6739130434783,34.25
